日期,委托时间,品种,标的,交易类型,下单类型,成交数量,成交价,成交额,委托数量,委托价格,平仓盈亏,手续费,状态,最后更新时间
2026-03-06,13:11:00,基金,城投ETF(511220.XSHG),买,市价单,41200股,10.289,423906.8,41200股,-,0,42.39,全部成交,2026-03-06 13:11:00
2026-03-10,13:10:00,基金,城投ETF(511220.XSHG),卖,市价单,-41200股,10.28,-423536,-41200股,-,-370.8,42.35,全部成交,2026-03-10 13:10:00
2026-03-10,13:11:00,基金,豆粕ETF华夏(159985.XSHE),买,市价单,189500股,2.235,423532.5,189500股,-,0,42.35,全部成交,2026-03-10 13:11:00
2026-03-13,13:10:00,基金,豆粕ETF华夏(159985.XSHE),卖,市价单,-189500股,2.333,-442103.5,-189500股,-,18571,44.21,全部成交,2026-03-13 13:10:00
2026-03-13,13:11:00,基金,煤炭ETF(515220.XSHG),买,市价单,331700股,1.333,442156.1,331700股,-,0,44.22,全部成交,2026-03-13 13:11:00
2026-03-17,10:36:00,基金,煤炭ETF(515220.XSHG),卖,市价单,-331700股,1.265,-419600.5,-331700股,-,-22555.6,41.96,全部成交,2026-03-17 10:36:00
2026-03-17,13:11:00,基金,豆粕ETF华夏(159985.XSHE),买,市价单,189900股,2.209,419489.1,189900股,-,0,41.95,全部成交,2026-03-17 13:11:00
2026-03-19,13:10:00,基金,豆粕ETF华夏(159985.XSHE),卖,市价单,-189900股,2.253,-427844.7,-189900股,-,8355.6,42.78,全部成交,2026-03-19 13:10:00
2026-03-19,13:11:00,基金,标普油气ETF嘉实(159518.XSHE),买,市价单,350400股,1.221,427838.4,350400股,-,0,42.78,全部成交,2026-03-19 13:11:00
2026-03-20,13:10:00,基金,标普油气ETF嘉实(159518.XSHE),卖,市价单,-350400股,1.34,-469536,-350400股,-,41697.6,46.95,全部成交,2026-03-20 13:10:00
2026-03-20,13:11:00,基金,豆粕ETF华夏(159985.XSHE),买,市价单,207700股,2.26,469402,207700股,-,0,46.94,全部成交,2026-03-20 13:11:00
2026-03-25,13:10:00,基金,豆粕ETF华夏(159985.XSHE),卖,市价单,-207700股,2.203,-457563.1,-207700股,-,-11838.9,45.76,全部成交,2026-03-25 13:10:00
2026-03-25,13:11:00,基金,城投ETF(511220.XSHG),买,市价单,44400股,10.302,457408.8,44400股,-,0,45.74,全部成交,2026-03-25 13:11:00
2026-04-09,13:10:00,基金,城投ETF(511220.XSHG),卖,市价单,-44400股,10.323,-458341.2,-44400股,-,932.4,45.83,全部成交,2026-04-09 13:10:00
2026-04-09,13:11:00,基金,标普生物科技ETF嘉实(159502.XSHE),买,市价单,349600股,1.311,458325.6,349600股,-,0,45.83,全部成交,2026-04-09 13:11:00
2026-04-13,13:10:00,基金,标普生物科技ETF嘉实(159502.XSHE),卖,市价单,-349600股,1.294,-452382.4,-349600股,-,-5943.2,45.24,全部成交,2026-04-13 13:10:00
2026-04-13,13:11:00,基金,科创新药(589720.XSHG),买,市价单,486900股,0.929,452330.1,486900股,-,0,45.23,全部成交,2026-04-13 13:11:00
2026-04-14,13:10:00,基金,科创新药(589720.XSHG),卖,市价单,-486900股,0.914,-445026.6,-486900股,-,-7303.5,44.5,全部成交,2026-04-14 13:10:00
2026-04-14,13:11:00,基金,通信ETF(515880.XSHG),买,市价单,358800股,1.24,444912,358800股,-,0,44.49,全部成交,2026-04-14 13:11:00
2026-04-17,13:10:00,基金,通信ETF(515880.XSHG),卖,市价单,-358800股,1.307,-468951.6,-358800股,-,24039.6,46.9,全部成交,2026-04-17 13:10:00
2026-04-17,13:11:00,基金,创业板成长ETF华夏(159967.XSHE),买,市价单,600300股,0.781,468834.3,600300股,-,0,46.88,全部成交,2026-04-17 13:11:00
2026-04-20,13:10:00,基金,创业板成长ETF华夏(159967.XSHE),卖,市价单,-600300股,0.79,-474237,-600300股,-,5402.7,47.42,全部成交,2026-04-20 13:10:00
2026-04-20,13:11:00,基金,创业板人工智能ETF华宝(159363.XSHE),买,市价单,365300股,1.298,474159.4,365300股,-,0,47.42,全部成交,2026-04-20 13:11:00
2026-04-21,13:10:00,基金,创业板人工智能ETF华宝(159363.XSHE),卖,市价单,-365300股,1.266,-462469.8,-365300股,-,-11689.6,46.25,全部成交,2026-04-21 13:10:00
2026-04-21,13:11:00,基金,巴西ETF(520870.XSHG),买,市价单,354800股,1.303,462304.4,354800股,-,0,46.23,全部成交,2026-04-21 13:11:00
2026-04-22,13:10:00,基金,巴西ETF(520870.XSHG),卖,市价单,-354800股,1.29,-457692,-354800股,-,-4612.4,45.77,全部成交,2026-04-22 13:10:00
2026-04-22,13:11:00,基金,人工智能ETF易方达(159819.XSHE),买,市价单,261100股,1.753,457708.3,261100股,-,0,45.77,全部成交,2026-04-22 13:11:00
2026-04-23,13:10:00,基金,人工智能ETF易方达(159819.XSHE),卖,市价单,-261100股,1.752,-457447.2,-261100股,-,-261.1,45.74,全部成交,2026-04-23 13:10:00
2026-04-23,13:11:00,基金,纳指科技ETF景顺(159509.XSHE),买,市价单,198200股,2.307,457247.4,198200股,-,0,45.72,全部成交,2026-04-23 13:11:00
2026-04-24,13:10:00,基金,纳指科技ETF景顺(159509.XSHE),卖,市价单,-198200股,2.295,-454869,-198200股,-,-2378.4,45.49,全部成交,2026-04-24 13:10:00
2026-04-24,13:11:00,基金,创业板50ETF华安(159949.XSHE),买,市价单,261500股,1.739,454748.5,261500股,-,0,45.47,全部成交,2026-04-24 13:11:00
2026-04-27,13:10:00,基金,创业板50ETF华安(159949.XSHE),卖,市价单,-261500股,1.751,-457886.5,-261500股,-,3138,45.79,全部成交,2026-04-27 13:10:00
2026-04-27,13:11:00,基金,科半导体(588710.XSHG),买,市价单,232900股,1.966,457881.4,232900股,-,0,45.79,全部成交,2026-04-27 13:11:00
2026-04-28,13:10:00,基金,科半导体(588710.XSHG),卖,市价单,-232900股,1.979,-460909.1,-232900股,-,3027.7,46.09,全部成交,2026-04-28 13:10:00
2026-04-28,13:11:00,基金,银华日利(511880.XSHG),买,市价单,4500股,100.391,451759.5,4500股,-,0,45.18,全部成交,2026-04-28 13:11:00
2026-04-29,13:10:00,基金,银华日利(511880.XSHG),卖,市价单,-4500股,100.395,-451777.5,-4500股,-,18,45.18,全部成交,2026-04-29 13:10:00
2026-04-29,13:11:00,基金,半导体设备ETF国泰(159516.XSHE),买,市价单,478000股,0.964,460792,478000股,-,0,46.08,全部成交,2026-04-29 13:11:00
2026-04-30,13:10:00,基金,半导体设备ETF国泰(159516.XSHE),卖,市价单,-478000股,0.994,-475132,-478000股,-,14340,47.51,全部成交,2026-04-30 13:10:00
2026-04-30,13:11:00,基金,科创综合(589800.XSHG),买,市价单,305800股,1.553,474907.4,305800股,-,0,47.49,全部成交,2026-04-30 13:11:00
2026-05-06,13:10:00,基金,科创综合(589800.XSHG),卖,市价单,-305800股,1.644,-502735.2,-305800股,-,27827.8,50.27,全部成交,2026-05-06 13:10:00
2026-05-06,13:11:00,基金,创业板50ETF华安(159949.XSHE),买,市价单,275400股,1.825,502605,275400股,-,0,50.26,全部成交,2026-05-06 13:11:00
2026-05-15,13:10:00,基金,创业板50ETF华安(159949.XSHE),卖,市价单,-275400股,1.895,-521883,-275400股,-,19278,52.19,全部成交,2026-05-15 13:10:00
2026-05-15,13:11:00,基金,纳指ETF(513100.XSHG),买,市价单,247400股,2.109,521766.6,247400股,-,0,52.18,全部成交,2026-05-15 13:11:00
2026-05-20,13:10:00,基金,纳指ETF(513100.XSHG),卖,市价单,-247400股,2.032,-502716.8,-247400股,-,-19049.8,50.27,全部成交,2026-05-20 13:10:00
2026-05-20,13:11:00,基金,创业板成长ETF华夏(159967.XSHE),买,市价单,578500股,0.869,502716.5,578500股,-,0,50.27,全部成交,2026-05-20 13:11:00
2026-05-22,13:10:00,基金,创业板成长ETF华夏(159967.XSHE),卖,市价单,-578500股,0.873,-505030.5,-578500股,-,2314,50.5,全部成交,2026-05-22 13:10:00
2026-05-22,13:11:00,基金,纳指ETF(513100.XSHG),买,市价单,235700股,2.142,504869.4,235700股,-,0,50.49,全部成交,2026-05-22 13:11:00
2026-05-26,13:10:00,基金,纳指ETF(513100.XSHG),卖,市价单,-235700股,2.216,-522311.2,-235700股,-,17441.8,52.23,全部成交,2026-05-26 13:10:00
2026-05-26,13:11:00,基金,创业板成长ETF华夏(159967.XSHE),买,市价单,566500股,0.922,522313,566500股,-,0,52.23,全部成交,2026-05-26 13:11:00
2026-06-01,13:10:00,基金,创业板成长ETF华夏(159967.XSHE),卖,市价单,-566500股,0.919,-520613.5,-566500股,-,-1699.5,52.06,全部成交,2026-06-01 13:10:00
2026-06-01,13:11:00,基金,亚太精选ETF南方(159687.XSHE),买,市价单,262600股,1.982,520473.2,262600股,-,0,52.05,全部成交,2026-06-01 13:11:00
2026-06-03,13:10:00,基金,亚太精选ETF南方(159687.XSHE),卖,市价单,-262600股,2.003,-525987.8,-262600股,-,5514.6,52.6,全部成交,2026-06-03 13:10:00
2026-06-03,13:11:00,基金,日经ETF(513520.XSHG),买,市价单,218300股,2.409,525884.7,218300股,-,0,52.59,全部成交,2026-06-03 13:11:00
2026-06-04,10:31:00,基金,日经ETF(513520.XSHG),卖,市价单,-109200股,2.323,-253671.6,-109200股,-,-9391.2,25.37,全部成交,2026-06-04 10:31:00
2026-06-05,09:30:00,基金,日经ETF(513520.XSHG),卖,市价单,-109100股,2.282,-248966.2,-109100股,-,-13855.7,24.9,全部成交,2026-06-05 09:30:00
2026-06-08,13:11:00,基金,城投ETF(511220.XSHG),买,市价单,48300股,10.397,502175.1,48300股,-,0,50.22,全部成交,2026-06-08 13:11:00
2026-06-09,13:10:00,基金,城投ETF(511220.XSHG),卖,市价单,-48300股,10.378,-501257.4,-48300股,-,-917.7,50.13,全部成交,2026-06-09 13:10:00
2026-06-10,13:11:00,基金,银华日利(511880.XSHG),买,市价单,4900股,100.521,492552.9,4900股,-,0,49.26,全部成交,2026-06-10 13:11:00
2026-06-15,13:10:00,基金,银华日利(511880.XSHG),卖,市价单,-4900股,100.507,-492484.3,-4900股,-,-68.6,49.25,全部成交,2026-06-15 13:10:00
2026-06-15,13:11:00,基金,日经ETF(513520.XSHG),买,市价单,205900股,2.435,501366.5,205900股,-,0,50.14,全部成交,2026-06-15 13:11:00
2026-06-23,13:10:00,基金,日经ETF(513520.XSHG),卖,市价单,-205900股,2.468,-508161.2,-205900股,-,6794.7,50.82,全部成交,2026-06-23 13:10:00
2026-06-23,13:11:00,基金,科半导体(588710.XSHG),买,市价单,154400股,3.29,507976,154400股,-,0,50.8,全部成交,2026-06-23 13:11:00
2026-06-24,13:10:00,基金,科半导体(588710.XSHG),卖,市价单,-154400股,3.478,-537003.2,-154400股,-,29027.2,53.7,全部成交,2026-06-24 13:10:00
2026-06-24,13:11:00,基金,科技ETF(515000.XSHG),买,市价单,340100股,1.579,537017.9,340100股,-,0,53.7,全部成交,2026-06-24 13:11:00
2026-06-25,13:10:00,基金,科技ETF(515000.XSHG),卖,市价单,-340100股,1.657,-563545.7,-340100股,-,26527.8,56.35,全部成交,2026-06-25 13:10:00
2026-06-25,13:11:00,基金,科创100F(588220.XSHG),买,市价单,269000股,2.094,563286,269000股,-,0,56.33,全部成交,2026-06-25 13:11:00
2026-07-01,13:10:00,基金,科创100F(588220.XSHG),卖,市价单,-269000股,2.229,-599601,-269000股,-,36315,59.96,全部成交,2026-07-01 13:10:00
2026-07-01,13:11:00,基金,稀有金属(562800.XSHG),买,市价单,522300股,1.148,599600.4,522300股,-,0,59.96,全部成交,2026-07-01 13:11:00
2026-07-03,13:10:00,基金,稀有金属(562800.XSHG),卖,市价单,-522300股,1.131,-590721.3,-522300股,-,-8879.1,59.07,全部成交,2026-07-03 13:10:00
2026-07-03,13:11:00,基金,纳指生物(513290.XSHG),买,市价单,339800股,1.738,590572.4,339800股,-,0,59.06,全部成交,2026-07-03 13:11:00
2026-07-06,13:10:00,基金,纳指生物(513290.XSHG),卖,市价单,-339800股,1.759,-597708.2,-339800股,-,7135.8,59.77,全部成交,2026-07-06 13:10:00
2026-07-06,13:11:00,基金,创新医药(516080.XSHG),买,市价单,852500股,0.701,597602.5,852500股,-,0,59.76,全部成交,2026-07-06 13:11:00
2026-07-07,13:10:00,基金,创新医药(516080.XSHG),卖,市价单,-852500股,0.67,-571175,-852500股,-,-26427.5,57.12,全部成交,2026-07-07 13:10:00
2026-07-07,13:11:00,基金,科创综Z(589680.XSHG),买,市价单,318500股,1.793,571070.5,318500股,-,0,57.11,全部成交,2026-07-07 13:11:00
2026-07-08,10:31:00,基金,科创综Z(589680.XSHG),卖,市价单,-318500股,1.804,-574574,-318500股,-,3503.5,57.46,全部成交,2026-07-08 10:31:00
2026-07-08,13:11:00,基金,道琼斯(513400.XSHG),买,市价单,430900股,1.333,574389.7,430900股,-,0,57.44,全部成交,2026-07-08 13:11:00
2026-07-09,13:10:00,基金,道琼斯(513400.XSHG),卖,市价单,-430900股,1.308,-563617.2,-430900股,-,-10772.5,56.36,全部成交,2026-07-09 13:10:00
2026-07-09,13:11:00,基金,豆粕ETF华夏(159985.XSHE),买,市价单,261200股,2.157,563408.4,261200股,-,0,56.34,全部成交,2026-07-09 13:11:00
2026-07-13,13:10:00,基金,豆粕ETF华夏(159985.XSHE),卖,市价单,-261200股,2.193,-572811.6,-261200股,-,9403.2,57.28,全部成交,2026-07-13 13:10:00
2026-07-13,13:11:00,基金,银华日利(511880.XSHG),买,市价单,5600股,100.63,563528,5600股,-,0,56.35,全部成交,2026-07-13 13:11:00
2026-07-14,13:10:00,基金,银华日利(511880.XSHG),卖,市价单,-5600股,100.607,-563399.2,-5600股,-,-128.8,56.34,全部成交,2026-07-14 13:10:00
2026-07-14,13:11:00,基金,豆粕ETF华夏(159985.XSHE),买,市价单,258600股,2.214,572540.4,258600股,-,0,57.25,全部成交,2026-07-14 13:11:00
2026-07-16,13:10:00,基金,豆粕ETF华夏(159985.XSHE),卖,市价单,-258600股,2.226,-575643.6,-258600股,-,3103.2,57.56,全部成交,2026-07-16 13:10:00
2026-07-16,13:11:00,基金,恒指科技(513180.XSHG),买,市价单,932900股,0.617,575599.3,932900股,-,0,57.56,全部成交,2026-07-16 13:11:00
2026-07-17,13:04:00,基金,恒指科技(513180.XSHG),卖,市价单,-932900股,0.586,-546679.4,-932900股,-,-28919.9,54.67,全部成交,2026-07-17 13:04:00
2026-07-17,13:11:00,基金,标普油气ETF嘉实(159518.XSHE),买,市价单,483700股,1.13,546581,483700股,-,0,54.66,全部成交,2026-07-17 13:11:00
2026-07-21,13:10:00,基金,标普油气ETF嘉实(159518.XSHE),卖,市价单,-483700股,1.157,-559640.9,-483700股,-,13059.9,55.96,全部成交,2026-07-21 13:10:00
2026-07-21,13:11:00,基金,豆粕ETF华夏(159985.XSHE),买,市价单,255300股,2.191,559362.3,255300股,-,0,55.94,全部成交,2026-07-21 13:11:00
